# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_18_2S_side1
 # Operator: Dominic
 # Date: Tue Mar 12 15:26:37 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
127.0                   -1.88347766667e-10      1926346.45572           -2.11989666667e-07      1.45281e-10             2.08883333333e-12       5.911535e-11            --                      22.2                    22.2                    
128.0                   -1.81018366667e-10      1933884.67947           -2.12034666667e-07      1.45351333333e-10       2.08575666667e-12       2.43785733333e-11       --                      22.2                    22.1                    
129.0                   -1.850517e-10           1925096.49133           -2.11494666667e-07      1.45269333333e-10       2.09681666667e-12       7.78378e-11             --                      22.2                    22.2                    
130.0                   -1.81146e-10            1932177.65074           -2.12132666667e-07      1.45233333333e-10       2.08188333333e-12       8.69006e-11             --                      22.2                    22.2                    
131.0                   -1.82023066667e-10      1932325.53998           -2.12120666667e-07      1.45235666667e-10       2.08328e-12             -6.8e-14                --                      22.2                    22.3                    
132.0                   -1.81249333333e-10      1934911.57156           -2.11474e-07            1.45244666667e-10       2.08999333333e-12       9.92501333333e-12       --                      22.2                    22.3                    
133.0                   -1.81447533333e-10      1936013.26768           -2.10712333333e-07      1.45261666667e-10       2.08675e-12             6.03832333333e-12       --                      22.2                    22.3                    
134.0                   -1.793475e-10           1929767.82708           -2.11259e-07            1.45274e-10             2.08603666667e-12       3.037286e-11            --                      22.1                    22.4                    
135.0                   -1.77390833333e-10      1939224.66349           -2.11055e-07            1.45283e-10             2.08111666667e-12       -5.15737333333e-12      --                      22.1                    22.5                    
136.0                   -1.76459166667e-10      1930670.37031           -2.10561333333e-07      1.45235666667e-10       2.08110333333e-12       5.097234e-11            --                      22.1                    22.6                    
137.0                   -1.75576233333e-10      1936704.03037           -2.10492666667e-07      1.45254e-10             2.08663666667e-12       -9.96198333333e-12      --                      22.1                    22.6                    
138.0                   -1.76529e-10            1929709.54135           -2.10501666667e-07      1.45280333333e-10       2.09668e-12             4.33347e-11             --                      22.1                    22.6                    
139.0                   -1.76443766667e-10      1938468.9021            -2.10532e-07            1.45263333333e-10       2.07797666667e-12       3.54240233333e-11       --                      22.1                    22.6                    
