# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_17_2S_side1
 # Operator: Dominic
 # Date: Wed Mar 13 13:17:01 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
60.0                    -1.98782333333e-10      1901305.93055           -2.14304666667e-07      1.45611e-10             2.09762e-12             5.88291833333e-11       --                      21.8                    18.8                    
61.0                    -1.913115e-10           1903370.37123           -2.13668666667e-07      1.45651333333e-10       2.10498333333e-12       9.55757333333e-11       --                      21.8                    18.8                    
62.0                    -1.94537933333e-10      1907350.83234           -2.13533666667e-07      1.45691e-10             2.12248333333e-12       -3.55435e-12            --                      21.8                    18.8                    
63.0                    -2.03135333333e-10      1900893.50321           -2.13825333333e-07      1.45607333333e-10       2.10054666667e-12       5.81834e-11             --                      21.8                    18.8                    
64.0                    -1.85239566667e-10      1907677.34288           -2.13944e-07            1.45695666667e-10       2.10577666667e-12       2.514722e-11            --                      21.8                    18.8                    
65.0                    -1.918296e-10           1900808.21017           -2.13298e-07            1.45645e-10             2.11565333333e-12       7.03531466667e-11       --                      21.8                    18.8                    
66.0                    -1.97753966667e-10      1906840.49638           -2.13175333333e-07      1.45556333333e-10       2.10336e-12             1.99041633333e-11       --                      21.8                    18.8                    
67.0                    -2.01050633333e-10      1903720.17929           -2.12581666667e-07      1.45572666667e-10       2.11042e-12             -1.096283e-11           --                      21.8                    18.8                    
68.0                    -1.874671e-10           1906655.60879           -2.13299e-07            1.45592666667e-10       2.11819666667e-12       5.294552e-11            --                      21.8                    18.8                    
69.0                    -2.148126e-10           1906030.45916           -2.1321e-07             1.45627e-10             2.10032e-12             -6.412188e-11           --                      21.8                    18.8                    
70.0                    -1.87350633333e-10      1903019.1644            -2.13455666667e-07      1.45596666667e-10       2.10875e-12             -2.47738666667e-11      --                      21.8                    18.9                    
71.0                    -1.95366133333e-10      1911829.72489           -2.12843333333e-07      1.4562e-10              2.10035666667e-12       4.61291566667e-11       --                      21.8                    18.9                    
72.0                    -1.85798033333e-10      1906376.56831           -2.13344e-07            1.45568333333e-10       2.10463e-12             1.095316e-11            --                      21.8                    18.9                    
73.0                    -1.875111e-10           1912935.21902           -2.12803e-07            1.45587666667e-10       2.11310666667e-12       6.40862233333e-11       --                      21.8                    18.9                    
74.0                    -2.003136e-10           1904541.51098           -2.13063666667e-07      1.45579666667e-10       2.10197e-12             5.70522306667e-11       --                      21.8                    18.9                    
75.0                    -1.935462e-10           1911216.7677            -2.12495e-07            1.45585e-10             2.09891e-12             2.76793333333e-13       --                      21.8                    18.9                    
76.0                    -1.807622e-10           1908271.77583           -2.1262e-07             1.45522666667e-10       2.10059666667e-12       7.54565e-11             --                      21.8                    18.9                    
77.0                    -1.86628066667e-10      1909514.698             -2.12132333333e-07      1.45543e-10             2.12072333333e-12       3.28958433333e-11       --                      21.8                    18.9                    
